,CVE_DOC,FECHA_ENT,FECHA_VEN,FECHA_CANCELA
7357,F36773,2021-11-26 00:00:00,2021-11-26,
7358,F36774,2021-11-26 00:00:00,2021-11-26,
7359,F36775,2021-11-26 00:00:00,2021-11-26,
7360,F36776,2021-11-26 00:00:00,2021-11-26,
7361,F36777,2021-11-26 00:00:00,2021-11-26,
7362,F36778,2021-11-26 00:00:00,2021-12-11,
7363,F36779,2021-10-21 00:00:00,2021-11-26,
7364,F36780,2021-11-24 00:00:00,2021-12-26,
7365,F36781,2021-11-26 00:00:00,2021-11-26,
7366,F36782,2021-11-29 00:00:00,2021-11-29,
7367,F36783,2021-11-29 00:00:00,2021-11-29,
7368,F36784,2021-11-29 00:00:00,2021-11-29,
7369,F36785,2021-11-26 00:00:00,2021-11-29,
7370,F36786,2021-11-18 00:00:00,2021-11-29,
7371,F36787,2021-11-24 00:00:00,2021-11-29,
7372,F36788,2021-11-29 00:00:00,2021-11-29,
7373,F36789,2021-11-25 00:00:00,2021-11-29,
7374,F36790,2021-11-29 00:00:00,2021-11-29,
7375,F36791,2021-11-29 00:00:00,2021-11-29,
7376,F36792,2021-11-26 00:00:00,2021-11-29,
7377,F36793,2021-11-29 00:00:00,2021-11-29,
7378,F36794,2021-11-30 00:00:00,2021-11-30,
7379,F36795,2021-11-30 00:00:00,2021-11-30,
7380,F36796,2021-11-29 00:00:00,2021-12-30,
7381,F36797,2021-11-30 00:00:00,2021-11-30,
7382,F36798,2021-11-19 00:00:00,2021-11-30,
7383,F36799,2021-11-24 00:00:00,2021-12-30,
7384,F36800,2021-11-30 00:00:00,2021-11-30,
7385,F36801,2021-11-30 00:00:00,2021-11-30,
7386,F36802,2021-11-26 00:00:00,2021-11-30,2021-11-30
7387,F36803,2021-11-30 00:00:00,2021-12-15,
7388,F36804,2021-11-30 00:00:00,2021-11-30,2021-11-30
7389,F36805,2021-11-12 00:00:00,2021-12-15,
7390,F36806,2021-11-29 00:00:00,2021-11-30,
7391,F36807,2021-11-16 00:00:00,2021-11-30,
7392,F36808,2021-12-02 00:00:00,2021-11-30,
7393,F36809,2021-11-26 00:00:00,2021-11-30,
7394,F36810,2021-12-01 00:00:00,2021-11-30,
7395,F36811,2021-12-03 00:00:00,2021-11-30,
7396,F36812,2021-12-03 00:00:00,2021-11-30,
7397,F36813,2021-11-30 00:00:00,2021-11-30,
7398,F36814,2021-11-29 00:00:00,2021-11-30,
7399,F36815,2021-11-30 00:00:00,2021-11-30,
7400,F36816,2021-11-30 00:00:00,2021-11-30,
7401,F36817,2021-11-25 00:00:00,2021-11-30,
7402,F36818,2021-11-22 00:00:00,2021-11-30,
7403,F36819,2021-11-30 00:00:00,2021-11-30,
7404,F36820,2021-11-26 00:00:00,2021-12-15,
7405,F36821,2021-11-30 00:00:00,2021-11-30,
7406,F36822,2021-11-30 00:00:00,2021-11-30,
7407,F36823,2021-11-30 00:00:00,2021-11-30,
7408,F36824,2021-11-30 00:00:00,2021-11-30,2021-12-01
7409,F36825,2021-11-30 00:00:00,2021-11-30,
7410,F36826,2021-12-02 00:00:00,2021-11-30,
7411,F36827,2021-11-29 00:00:00,2021-11-30,
7412,F36828,2021-12-02 00:00:00,2021-12-02,
7413,F36829,2021-12-02 00:00:00,2021-12-02,
7414,F36830,2021-12-02 00:00:00,2021-12-02,
7415,F36831,2021-12-02 00:00:00,2021-12-02,
7416,F36832,2021-11-30 00:00:00,2021-12-02,
7417,F36833,2021-12-01 00:00:00,2021-12-02,
7418,F36834,2021-12-01 00:00:00,2021-12-02,
7419,F36835,2021-12-01 00:00:00,2021-12-02,
7420,F36836,2021-12-02 00:00:00,2021-12-02,
7421,F36837,2021-12-01 00:00:00,2021-12-02,
7422,F36838,2021-12-01 00:00:00,2021-12-02,
7423,F36839,2021-12-01 00:00:00,2021-12-02,
7424,F36840,2021-12-01 00:00:00,2021-12-02,
7425,F36841,2021-11-25 00:00:00,2021-12-02,
7426,F36842,2021-12-02 00:00:00,2021-12-02,
7427,F36843,2021-11-30 00:00:00,2021-12-02,
7428,F36844,2021-12-02 00:00:00,2021-12-17,
7429,F36845,2021-12-03 00:00:00,2021-12-17,
7430,F36846,2021-12-02 00:00:00,2021-12-02,
7431,F36847,2021-12-02 00:00:00,2021-12-02,
7432,F36848,2021-12-02 00:00:00,2021-12-02,
7433,F36849,2021-12-02 00:00:00,2021-12-02,
7434,F36850,2021-11-10 00:00:00,2021-12-02,
7435,F36851,2021-11-30 00:00:00,2021-12-02,
7436,F36852,2021-09-15 00:00:00,2021-12-03,
7437,F36853,2021-12-03 00:00:00,2022-01-02,
7438,F36854,2021-12-01 00:00:00,2022-01-02,
7439,F36855,2021-12-03 00:00:00,2021-12-03,
7440,F36856,2021-12-03 00:00:00,2021-12-03,
7441,F36857,2021-11-30 00:00:00,2022-01-02,
7442,F36858,2021-12-03 00:00:00,2021-12-03,
7443,F36859,2021-12-03 00:00:00,2021-12-03,
7444,F36860,2021-12-03 00:00:00,2021-12-03,
7445,F36861,2021-12-03 00:00:00,2021-12-03,
7446,F36862,2021-12-03 00:00:00,2021-12-03,
7447,F36863,2021-12-03 00:00:00,2021-12-03,
7448,F36864,2021-12-03 00:00:00,2021-12-03,
7449,F36865,2021-12-03 00:00:00,2021-12-03,
7450,F36866,2021-12-03 00:00:00,2021-12-03,
7451,F36867,2021-12-03 00:00:00,2021-12-03,
7452,F36868,2021-12-02 00:00:00,2021-12-03,
7453,F36869,2021-12-03 00:00:00,2021-12-03,
7454,F36870,2021-11-29 00:00:00,2021-12-06,
7455,F36871,2021-12-06 00:00:00,2021-12-06,
7456,F36872,2021-12-06 00:00:00,2021-12-06,
7457,F36873,2021-12-06 00:00:00,2021-12-06,
7458,F36874,2021-12-06 00:00:00,2022-01-05,
7459,F36875,2021-11-17 00:00:00,2021-12-07,
7460,F36876,2021-11-18 00:00:00,2022-01-06,
7461,F36877,2021-11-20 00:00:00,2022-01-06,
7462,F36878,2021-11-26 00:00:00,2021-12-07,
7463,F36879,2021-12-07 00:00:00,2021-12-07,
7464,F36880,2021-12-07 00:00:00,2021-12-22,
7465,F36881,2021-12-07 00:00:00,2021-12-07,
7466,F36882,2021-12-07 00:00:00,2021-12-22,
7467,F36883,2021-12-07 00:00:00,2021-12-07,
7468,F36884,2021-12-07 00:00:00,2021-12-07,
7469,F36885,2021-09-03 00:00:00,2021-12-07,
7470,F36886,2021-12-08 00:00:00,2021-12-08,
7471,F36887,2021-11-26 00:00:00,2021-12-08,
7472,F36888,2021-12-08 00:00:00,2021-12-08,
7473,F36889,2021-12-07 00:00:00,2021-12-08,
7474,F36890,2021-12-08 00:00:00,2021-12-08,
7475,F36891,2021-12-08 00:00:00,2021-12-08,
7476,F36892,2021-11-26 00:00:00,2022-01-07,
7477,F36893,2021-12-08 00:00:00,2021-12-08,
7478,F36894,2021-12-08 00:00:00,2021-12-08,
7479,F36895,2021-12-08 00:00:00,2022-02-07,
7480,F36896,2021-11-18 00:00:00,2021-12-17,
7481,F36897,2021-12-09 00:00:00,2022-01-08,
7482,F36898,2021-12-09 00:00:00,2021-12-09,
7483,F36899,2021-12-09 00:00:00,2022-02-07,
7484,F36900,2021-12-09 00:00:00,2021-12-09,
7485,F36901,2021-12-09 00:00:00,2021-12-09,
7486,F36902,2021-12-09 00:00:00,2021-12-09,
7487,F36903,2021-12-10 00:00:00,2021-12-09,
7488,F36904,2021-12-09 00:00:00,2021-12-24,
7489,F36905,2021-12-09 00:00:00,2021-12-09,2021-12-09
7490,F36906,2021-12-07 00:00:00,2022-01-09,
7491,F36907,2021-12-07 00:00:00,2022-01-09,
7492,F36908,2021-12-10 00:00:00,2021-12-10,
7493,F36909,2021-12-10 00:00:00,2021-12-25,
7494,F36910,2021-12-10 00:00:00,2021-12-10,
7495,F36911,2021-12-10 00:00:00,2021-12-25,
7496,F36912,2021-12-10 00:00:00,2021-12-10,
7497,F36913,2021-12-10 00:00:00,2021-12-10,
7498,F36914,2021-12-10 00:00:00,2021-12-10,
7499,F36915,2021-12-14 00:00:00,2021-12-14,
7500,F36916,2021-12-07 00:00:00,2021-12-14,
7501,F36917,2021-12-07 00:00:00,2021-12-14,
7502,F36918,2021-12-14 00:00:00,2021-12-29,
7503,F36919,2021-12-07 00:00:00,2021-12-14,
7504,F36920,2021-12-10 00:00:00,2021-12-14,
7505,F36921,2021-12-06 00:00:00,2021-12-14,
7506,F36922,2021-12-14 00:00:00,2021-12-14,
7507,F36923,2021-12-10 00:00:00,2021-12-14,
7508,F36924,2021-12-14 00:00:00,2021-12-14,
7509,F36925,2021-11-19 00:00:00,2022-01-14,
7510,F36926,2021-12-15 00:00:00,2021-12-30,
7511,F36927,2021-12-15 00:00:00,2022-01-14,
7512,F36928,2021-12-15 00:00:00,2021-12-15,
7513,F36929,2021-12-15 00:00:00,2021-12-15,
7514,F36930,2021-12-15 00:00:00,2021-12-15,
